SubjectID,StimulusType,response,RT
113,1,1,621
113,1,1,406
113,1,1,403
113,1,1,354
113,1,1,337
113,1,1,369
113,1,1,340
113,1,1,354
113,1,1,356
113,1,1,303
113,0,0,0
113,0,0,0
113,1,1,356
113,1,1,336
113,0,0,0
113,1,1,373
113,1,1,355
113,1,1,368
113,1,1,352
113,0,0,0
113,0,0,0
113,1,1,383
113,0,0,0
113,1,1,333
113,1,1,367
113,1,1,333
113,1,1,351
113,1,1,332
113,1,1,316
113,1,1,331
113,1,1,333
113,1,1,334
113,1,1,351
113,0,0,0
113,1,1,315
113,0,0,0
113,0,0,0
113,1,1,318
113,1,1,333
113,1,1,337
113,1,1,350
113,1,1,352
113,1,1,385
113,1,1,299
113,1,1,332
113,1,1,284
113,0,0,0
113,1,1,314
113,1,1,301
113,0,0,0
113,1,1,319
113,0,0,0
113,1,1,334
113,1,1,333
113,1,1,332
113,0,0,0
113,1,1,335
113,1,1,298
113,1,1,303
113,1,1,346
113,1,1,348
113,1,1,351
113,1,1,315
113,1,1,317
113,1,1,285
113,1,1,300
113,1,1,302
113,1,1,317
113,0,1,283
113,0,0,0
113,1,1,364
113,1,1,369
113,1,1,333
113,1,1,368
113,1,1,365
113,1,1,367
113,0,0,0
113,1,1,368
113,1,1,351
113,0,0,0
113,1,1,366
113,1,1,349
113,0,0,0
113,1,1,366
113,1,1,351
113,1,1,365
113,1,1,348
113,1,1,350
113,0,0,0
113,1,1,348
113,1,1,400
113,1,1,333
113,0,0,0
113,1,1,366
113,1,1,383
113,1,1,366
113,1,1,383
113,1,1,366
113,1,1,366
113,1,1,399
